Domain Name,Domain Level,Domain Description,Category Name,Category Level,Category Description,Tool Name,Date Added,Description,Icon URL,Website URL,OSS,Popular,Verified,Tags,Keywords,Social URLs
"DevOps",4,"DevOps related","Observability",17,"Monitoring and observability tools","Sift","24/03/2025","Upgrade your company's system monitoring in minutes The world's best AI-first observability solution.","https://runsift.com/images/Horizontal_Main_Dark-1.svg","https://runsift.com/",false,false,false,"GA;Observability;DevOps","",""
"DevOps",4,"DevOps related","Observability",17,"Monitoring and observability tools","Targetboard","26/03/2025","TargetBoard is an AI-powered KPI management system that eliminates the data hassle, saving managers hours every week. It seamlessly integrates with all your systems, automatically aggregates and customizes KPIs, and provides real-time insights—without relying on a data team. Stay ahead of targets, prevent QBR surprises, and make informed decisions effortlessly. With TargetBoard, managers can focus on execution, align teams around the right metrics, and drive performance—without chasing data. 🚀","https://cdn.prod.website-files.com/67325f4ab623069509c26a06/67325f4ab623069509c26a92_webclip.png","https://www.targetboard.ai",false,false,true,"Verified;GA;Observability;DevOps","","https://www.linkedin.com/company/targetboard/"
"DevSecOps",5,"DevSecOps related","Vuln Scanning",18,"Code vulnerability scanning tools","Aikido Security","01/04/2025","Aikido is the get-it-done security platform for developers. Aikido centralizes all necessary code and cloud security scanners in one place.  Created by pragmatic engineers, we put open-source solutions and the developer experience first in what we build and how we build it. We focus on finding what matters, so you aren’t bothered by what doesn’t.  Win customers, grow up-market, and ace compliance. Aikido makes security simple for SMEs and doable for developers without industry jargon, red tape, and frankly, BS.","https://cdn.prod.website-files.com/642adcaf364024654c71df23/64340058f90820fbecde2973_symbol%20full%20color.svg","https://www.aikido.dev/",false,false,true,"Verified;GA;Vuln Scanning;DevSecOps","","https://www.linkedin.com/company/aikido-security;https://x.com/AikidoSecurity"
"DevSecOps",5,"DevSecOps related","Vuln Scanning",18,"Code vulnerability scanning tools","Arnica","29/03/2025","Arnica's behavior-based platform for application security provides users with the first comprehensive pipelineless application security approach which, in real-time, identifies and prevents risks in your software by utilizing concepts of ChatOps and Platform Engineering.\n\nThe platform commoditizes full risk visibility (e.g. git posture, secrets, SAST, SCA, IaC, licenses, low package reputation), prioritization and ownership classification in a free forever package.\n\nBy utilizing the pipelineless approach, 78% of all issues flagged to developers are addressed before the code review stage. A contributor to this data point is the AI code suggestion on SAST and IaC findings, which is designed to validate the fix as part of the suggestion generation and provide a short explaination why the generated code fixes the vulnerable code.","https://avatars.githubusercontent.com/u/82189482","https://www.arnica.io/",false,false,false,"GA;Vuln Scanning;DevSecOps","",""
"DevSecOps",5,"DevSecOps related","Vuln Scanning",18,"Code vulnerability scanning tools","Code Gate","12/03/2025","CodeGate is an agent designed to make AI applications, coding assistants and agentic frameworks, safer and easier to consume and manage. It provides a centralized, abstracted environment for managing prompts, model provider configurations, model muxing, and more. Additionally, CodeGate offers security analysis of AI-generated code, ensuring that recommendations follow best practices and safeguard your code's integrity.","https://avatars.githubusercontent.com/u/110237746?s=48&v=4","https://github.com/stacklok/codegate",true,false,false,"OSS;GA;Vuln Scanning;DevSecOps","",""
"DevSecOps",5,"DevSecOps related","Vuln Scanning",18,"Code vulnerability scanning tools","Corgea","26/03/2025","Corgea helps developers ship code quickly without compromising security. By combining advanced LLMs and deep code analysis, Corgea deeply understands your codebase, detecting and automatically fixing previously undetectable vulnerabilities like business logic flaws, broken authentication, and API security issues—all while significantly reducing false positives. It integrates seamlessly into your workflow, reviewing code directly during pull requests or even within your IDE.","https://framerusercontent.com/images/CXMvm4EO18HFIwmMLtdSK0qIvyA.png","https://corgea.com",false,false,false,"GA;Vuln Scanning;DevSecOps","",""
"DevSecOps",5,"DevSecOps related","Vuln Scanning",18,"Code vulnerability scanning tools","Dryrun Security","12/03/2025","DryRun Security delivers cutting-edge, contextual security analysis for every pull request using our innovative CSA methodology. We prioritize risks and surface the most critical issues, ensuring that both developers and security teams get the clear, actionable insights they need.  Our platform leverages Natural Language Code Policies and deep Code Insights to transform traditional SAST methods—used for the last 30 years—into a modern, efficient approach. Integrated seamlessly with GitHub and soon to support GitLab, ADO, and BitBucket, DryRun Security is incredibly fast and built by engineers, for engineers.  Focused on signal rather than noise, our tool empowers developers with actionable recommendations while informing security professionals of what truly matters. Experience a new era of code analysis that not only enhances security but also accelerates your development workflow.","https://cdn.prod.website-files.com/645932d9286e9c20dd8e0fca/645d576fcd2b8845137f43e1_favicon.png","https://app.dryrun.security",false,false,true,"Verified;GA;Vuln Scanning;DevSecOps","CAST;SAST;Contextual Security Analysis;AppSec;ProdSec;Application Security;Software Security;Product Security;DevSecOps;NLCP","https://www.linkedin.com/company/dryrun-security/;https://twitter.com/dryrunsecurity"
"DevSecOps",5,"DevSecOps related","Vuln Scanning",18,"Code vulnerability scanning tools","Endorlabs","29/03/2025","Endor Labs graphs your entire application—including AI models, proprietary code, open source dependencies, containers, and CI/CD workflows—to deliver precise, prioritized risk insights. By combining multiple AI agents, deep program analysis, and rich security data, it surfaces and helps fix the most critical issues across your stack—whether code written by humans or AI.","https://cdn.prod.website-files.com/656eaf5c6da3527caf362363/656ecc07555afac40df4c40e_Facicon.png","https://www.endorlabs.com/",false,false,false,"GA;Vuln Scanning;DevSecOps","",""
"DevSecOps",5,"DevSecOps related","Vuln Scanning",18,"Code vulnerability scanning tools","Pixee","29/03/2025","Continuously ship high quality code:  Pixeebot goes with the flow. As your engineers or AI-copilots do their thing, Pixeebot monitors your repositories and pull requests, providing high quality fixes instantly.","https://cdn.prod.website-files.com/64dd63c30a57f1d1131ae7dd/64dd63c30a57f1d1131aea28_webclip.png","http://pixee.ai/",false,false,true,"Verified;GA;Vuln Scanning;DevSecOps","",""
"DevSecOps",5,"DevSecOps related","Vuln Scanning",18,"Code vulnerability scanning tools","Semgrep","12/03/2025","Meet Your New AI AppSec Engineer. Get all of the insights from static analysis, and none of the noise.","https://semgrep.dev/favicon.ico","https://semgrep.dev/",false,false,false,"GA;Vuln Scanning;DevSecOps","",""
"DevSecOps",5,"DevSecOps related","Vuln Scanning",18,"Code vulnerability scanning tools","Snyk DeepCode","12/03/2025","Snyk secures AI transformation with Snyk’s trusted AI platform for developing fast, and securing modern applications. Snyk employs advanced Symbolic AI engines and GenAI LLMs to find and fix security vulnerabilities in code.","https://res.cloudinary.com/snyk/image/upload/snyk-mktg-brandui/brand-logos/default-solid-light.svg","https://snyk.io/solutions/secure-ai-generated-code/",false,true,false,"GA;Vuln Scanning;DevSecOps","","https://www.linkedin.com/company/snyk/"
"AIE",6,"AI Engineering related","Model",20,"Models specialized in code generation","Claude Sonnet","12/03/2025","Hybrid reasoning model, state-of-the-art coding skills, computer use, and 200K context window.","https://www.anthropic.com/favicon.ico","https://www.anthropic.com/claude/sonnet",false,false,false,"GA;Model;AIE","",""
"AIE",6,"AI Engineering related","Model",20,"Models specialized in code generation","Code T5","02/04/2025","Official research release for CodeT5 and CodeT5+ models for Code Understanding and Generation from Salesforce Research, which are introduced by the following papers:","","https://github.com/salesforce/CodeT5",true,false,false,"OSS;GA;Model;AIE","",""
"AIE",6,"AI Engineering related","Model",20,"Models specialized in code generation","CodeSage","12/03/2025","CodeSage embedding models generate representations that can measure the semantic relatedness of source code snippets. CodeSage-V2 outperforms OpenAI text-embedding-3, text-embedding-ada-002, and Voyage-Code-002 on various code retrieval tasks.","","https://code-representation-learning.github.io/codesage-v2.html",true,false,false,"OSS;GA;Model;AIE","",""
"AIE",6,"AI Engineering related","Model",20,"Models specialized in code generation","Codestral","12/03/2025","Codestral is an open-weight generative AI model explicitly designed for code generation tasks. It helps developers write and interact with code through a shared instruction and completion API endpoint. As it masters code and English, it can be used to design advanced AI applications for software developers.","https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Mistral_AI_logo_%282025%E2%80%93%29.svg/1024px-Mistral_AI_logo_%282025%E2%80%93%29.svg.png","https://mistral.ai/news/codestral",false,false,false,"GA;Model;AIE","",""
"AIE",6,"AI Engineering related","Model",20,"Models specialized in code generation","DeepSeek Coder","12/03/2025","DeepSeek Coder comprises a series of code language models trained from scratch on both 87% code and 13% natural language in English and Chinese, with each model pre-trained on 2T tokens. We provide various sizes of the code model, ranging from 1B to 33B versions. Each model is pre-trained on repo-level code corpus by employing a window size of 16K and a extra fill-in-the-blank task, resulting in foundational models (DeepSeek-Coder-Base). We further fine-tune the base model with 2B tokens of instruction data to get instruction-tuned models, namedly DeepSeek-Coder-Instruct.","https://cdn.deepseek.com/logo.png?x-image-process=image%2Fresize%2Cw_828","https://deepseekcoder.github.io/",false,false,false,"GA;Model;AIE","",""
"AIE",6,"AI Engineering related","Model",20,"Models specialized in code generation","Google Gemini","12/03/2025","Pro: most powerful multi-model thinking model. Flash: low latency.","https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Google_Gemini_logo.svg/2560px-Google_Gemini_logo.svg.png","https://ai.google.dev/gemini-api/docs/models",false,false,false,"GA;Model;AIE","",""
"AIE",6,"AI Engineering related","Model",20,"Models specialized in code generation","Google Gemma","12/03/2025","A collection of lightweight, state-of-the-art open models built from the same research and technology that powers our Gemini 2.0 models.","https://ai.google.dev/gemma/images/gemma_sq.png","https://ai.google.dev/gemma",false,false,false,"GA;Model;AIE","",""
"AIE",6,"AI Engineering related","Model",20,"Models specialized in code generation","Llama","12/03/2025","The open-source AI models you can fine-tune, distill and deploy anywhere. ","https://static.xx.fbcdn.net/rsrc.php/y9/r/tL_v571NdZ0.svg","https://www.llama.com/",false,false,false,"GA;Model;AIE","",""
"AIE",6,"AI Engineering related","Model",20,"Models specialized in code generation","Magic","12/03/2025","building frontier code models to automate software engineering and research.","https://magic.dev/favicon/favicon.ico","https://magic.dev/",false,false,false,"GA;Model;AIE","",""
"AIE",6,"AI Engineering related","Model",20,"Models specialized in code generation","OpenAI Codex","12/03/2025","We've created an improved version of OpenAI Codex, our AI system that translates natural language to code, and we are releasing it through our API in private beta starting today.","https://images.ctfassets.net/kftzwdyauwt9/44acb746-bccc-4a2d-9cb2acf9475b/47a13b8efdee3822388ed209e06abcfd/openai-codex.png?w=2048&q=90&fm=webp","https://openai.com/index/openai-codex/",false,false,false,"GA;Model;AIE","",""
"AIE",6,"AI Engineering related","Model",20,"Models specialized in code generation","OpenAI Models","12/03/2025","Foundational models that support code, from reasoning models to raw inteligence.","https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/OpenAI_Logo.svg/512px-OpenAI_Logo.svg.png?20230731013808","https://platform.openai.com/docs/models",false,false,false,"GA;Model;AIE","",""
"AIE",6,"AI Engineering related","Model",20,"Models specialized in code generation","Poolside","12/03/2025","Poolside is building next generation AI for software engineering. We're building foundation models, an API, and an Assistant to bring the power of generative AI to your developers.","https://poolside.ai/assets/brand/png/poolside-avatar.png","https://poolside.ai/",false,false,false,"GA;Model;AIE","",""
"AIE",6,"AI Engineering related","Model",20,"Models specialized in code generation","Starcoder","12/03/2025","The StarCoder models are 15.5B parameter models trained on 80+ programming languages from The Stack (v1.2), with opt-out requests excluded. The model uses Multi Query Attention, a context window of 8192 tokens, and was trained using the Fill-in-the-Middle objective on 1 trillion tokens.","https://huggingface.co/favicon.ico","https://huggingface.co/bigcode/starcoder",false,false,false,"GA;Model;AIE","",""
"AIE",6,"AI Engineering related","Model",20,"Models specialized in code generation","xAI Grok","12/03/2025","Grok 3 (Think) also attained 84.6% on graduate-level expert reasoning (GPQA), and 79.4% on LiveCodeBench for code generation and problem-solving. Furthermore, Grok 3 mini reaches a new frontier in cost-efficient reasoning for STEM tasks that don't require as much world knowledge, reaching 95.8% on AIME 2024 and 80.4% on LiveCodeBench.","https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/XAI_Logo.svg/512px-XAI_Logo.svg.png","https://x.ai/news/grok-3",false,false,false,"GA;Model;AIE","",""
"AIE",6,"AI Engineering related","Code Benchmark",21,"Benchmarks for code generation","CoIR","12/03/2025","CoIR (Code Information Retrieval) benchmark, is designed to evaluate code retrieval capabilities. CoIR includes 10 curated code datasets, covering 8 retrieval tasks across 7 domains. In total, it encompasses two million documents. It also provides a common and easy Python framework, installable via pip, and shares the same data schema as benchmarks like MTEB and BEIR for easy cross-benchmark evaluations.","","https://github.com/CoIR-team/coir",true,false,false,"OSS;GA;Code Benchmark;AIE","",""
"AIE",6,"AI Engineering related","Code Benchmark",21,"Benchmarks for code generation","CodeRAG-Bench","12/03/2025","Many programs are challenging for language models (LMs) to generate using their parametric knowledge alone, yet most works generate programs solely based on problem descriptions. Given the success of retrieval-augmented generation in many text-oriented tasks, providing external resources such as library documentation or tutorials can facilitate code generation as well. Despite a few efforts on this, retrieval-augmented code generation (RACG) is still under-explored on various tasks and retrieval sources.  In this work, we conduct a systematic, large-scale analysis by asking: in what scenarios can current retrievers benefit code generation models? and what challenges do they have? We first curate a comprehensive evaluation benchmark, CodeRAG-Bench, encompassing three categories of code generation tasks, including general programming, open-domain, and repository-level problems. We also aggregate documents from five sources for models to retrieve contexts from: competition solutions, online tutorials, library documentation, StackOverflow posts, and GitHub repositories.  We examine top-performing models on CodeRAG-Bench by providing contexts retrieved from each or multiple sources. Although high-quality contexts can benefit code generation, current retrieval models often struggle to fetch useful contexts, and generation models minimally improve when having limited context lengths or RAG abilities. We hope the community uses CodeRAG-Bench as an effective testbed and continues to build better code-oriented RAG systems to leverage the full power of RACG.","","https://code-rag-bench.github.io/",true,false,false,"OSS;GA;Code Benchmark;AIE","",""
"AIE",6,"AI Engineering related","Code Benchmark",21,"Benchmarks for code generation","HumanEval","12/03/2025","This is an evaluation harness for the HumanEval problem solving dataset described in the paper ""Evaluating Large Language Models Trained on Code"".","","https://github.com/openai/human-eval",true,false,false,"OSS;GA;Code Benchmark;AIE","",""
"AIE",6,"AI Engineering related","Code Benchmark",21,"Benchmarks for code generation","SFR-Embedding-Code","12/03/2025","The Salesforce/SFR-Embedding-Code is a generalist embedding model family for multilingual and multi-task code and Text retrieval. It demonstrates superior performance compared to various open-source code embedding models across multiple code retrieval tasks.","","https://huggingface.co/Salesforce/SFR-Embedding-Code-2B_R",true,false,false,"OSS;GA;Code Benchmark;AIE","",""
"AIE",6,"AI Engineering related","Code Benchmark",21,"Benchmarks for code generation","SWE Bench","12/03/2025","SWE Bench answers the question:  Can Language Models Resolve Real-World GitHub Issues?","https://www.swebench.com/favicon.ico","https://www.swebench.com/",false,false,false,"GA;Code Benchmark;AIE","",""
"AIE",6,"AI Engineering related","Execution Sandbox",22,"Safe execution of generated code","Baseten","12/03/2025","Built for when performance, security, and reliability matter, wrapped with a delightful developer experience.","https://baseten.co/icon.png?65f0e6c4c057d471","https://www.baseten.co/",false,false,false,"GA;Execution Sandbox;AIE","",""
"AIE",6,"AI Engineering related","Execution Sandbox",22,"Safe execution of generated code","Daytona","12/03/2025","Daytona is a Secure and Elastic Infrastructure for Running AI-Generated Code.","https://mma.prnewswire.com/media/2354935/Daytona_Logo.jpg?p=publish","https://www.daytona.io/",false,false,true,"Verified;GA;Execution Sandbox;AIE","",""
"AIE",6,"AI Engineering related","Execution Sandbox",22,"Safe execution of generated code","E2B","12/03/2025","Run AI generated code securely in your app.","https://e2b.dev/favicon.ico","https://e2b.dev/",false,true,false,"GA;Execution Sandbox;AIE","",""
"AIE",6,"AI Engineering related","Execution Sandbox",22,"Safe execution of generated code","ForeverVM","12/03/2025","The sessionless code interpreter. Securely run AI-generated code in stateful sandboxes that run forever.","https://forevervm.com/icon.png?3e41cd107354ef72","https://forevervm.com/",false,false,false,"GA;Execution Sandbox;AIE","",""
"AIE",6,"AI Engineering related","Execution Sandbox",22,"Safe execution of generated code","Gitpod SDK","12/03/2025","Gitpod SDK: infrastructure for software engineering agents. The infrastructure building blocks for orchestrating and building software engineering (SWE) agents at scale.","https://www.gitpod.io/images/media-kit/logo-light-theme.png","https://www.gitpod.io/blog/introducing-gitpod-sdk",false,false,false,"GA;Execution Sandbox;AIE","",""
"AIE",6,"AI Engineering related","Execution Sandbox",22,"Safe execution of generated code","Langbase","29/03/2025","The most powerful serverless platform for building AI agents with memory.  Build, scale, and evaluate AI agents with semantic memory (RAG) and world-class developer experience.","https://langbase.com/favicon/2024/apple-touch-icon.png","https://langbase.com/",false,false,true,"Verified;GA;Execution Sandbox;AIE","",""
"AIE",6,"AI Engineering related","Execution Sandbox",22,"Safe execution of generated code","Modal","29/03/2025","Serve custom AI models at scale Add one line of code to run any function in the cloud. Get instant autoscaling for ML inference, data jobs, and more.","https://modal.com/assets/favicon.svg","https://modal.com/",false,false,false,"GA;Execution Sandbox;AIE","",""
"AIE",6,"AI Engineering related","Execution Sandbox",22,"Safe execution of generated code","Portia AI","27/03/2025","Open source SDK to build predictable, controllable and authenticated AI agents.","https://www.portialabs.ai/_next/image?url=https%3A%2F%2Fimages.ctfassets.net%2F9hg81km3xjcr%2F7Ex7mg9gqhbeMNdq6wFMUF%2F6a8205b22d57863ea239d4646c892fe1%2FLogo_Portia_Line_Black.png&w=384&q=75","https://www.portialabs.ai/",true,false,true,"Verified;OSS;GA;Execution Sandbox;AIE","",""
"AIE",6,"AI Engineering related","Execution Sandbox",22,"Safe execution of generated code","Restack","12/03/2025","Restack backend framework provides long-running workflows and infrastructure for reliable & accurate AI agents.","https://www.restack.io/favicon.ico","https://www.restack.io/",false,false,false,"GA;Execution Sandbox;AIE","",""
"AIE",6,"AI Engineering related","Execution Sandbox",22,"Safe execution of generated code","Riza","01/04/2025","AI writes code. Riza runs it.  Fast & API-first. Code starts running in <10ms. No sandbox start-up or deploy needed.","https://mintlify.s3.us-west-1.amazonaws.com/rizainc/logo/light.svg","https://riza.io/",false,false,false,"GA;Execution Sandbox;AIE","","https://www.youtube.com/@Riza-Inc;https://linkedin.com/company/riza-inc;https://x.com/rizaio;https://bsky.app/profile/riza.io;https://github.com/riza-io"
"AIE",6,"AI Engineering related","Execution Sandbox",22,"Safe execution of generated code","Wasmer","24/03/2025","Run your apps Secure. Fast. At Scale Experience the new container technology powered by WebAssembly that runs your programs safely, anywhere. Locally or in the cloud","https://avatars.githubusercontent.com/u/44205449?s=48&v=4","https://wasmer.io/",false,false,false,"GA;Execution Sandbox;AIE","",""
"AIE",6,"AI Engineering related","Observability",23,"LLM Tracing and observability","AgentOps","12/03/2025","Industry leading developer platform to test and debug AI agents. We built the tools so you don't have to.","https://www.agentops.ai/favicon.ico","https://www.agentops.ai/",false,false,false,"GA;Observability;AIE","",""
"AIE",6,"AI Engineering related","Observability",23,"LLM Tracing and observability","Arize","29/03/2025","Unified Observability and Evaluation Platform for AI.","https://www.arize.com/favicon.ico","https://arize.com/",false,false,false,"GA;Observability;AIE","",""
"AIE",6,"AI Engineering related","Observability",23,"LLM Tracing and observability","DataDog Watchdog","12/03/2025","Watchdog is Datadog’s AI engine, providing you with automated alerts, insights, and root cause analyses that draw from observability data across the entire Datadog platform. Watchdog continuously monitors your infrastructure and calls attention to the signals that matter most, helping you to detect, troubleshoot, and resolve issues.","https://imgix.datadoghq.com/img/about/presskit/logo-v/dd_vertical_white.png","https://www.datadoghq.com/product/platform/watchdog/",false,false,false,"GA;Observability;AIE","",""
"AIE",6,"AI Engineering related","Observability",23,"LLM Tracing and observability","Datadog LLM Observability","07/04/2025","Datadog LLM Observability provides end-to-end tracing of LLM chains with visibility into input-output, errors, token usage, and latency at each step, along with robust output quality and security evaluations. By seamlessly correlating LLM traces with APM and utilizing cluster visualization to identify drifts, Datadog LLM Observability enables you to swiftly resolve issues and scale AI applications in production, all while ensuring accuracy and safety.  * Quickly pinpoint root causes of errors and failures in the LLM chain with full visibility into end-to-end traces for each user request * Resolve issues like failed LLM calls, tasks, and service interactions by analyzing inputs and outputs at each step of the LLM chain * Enhance the relevance of information obtained through Retrieval-Augmented Generation (RAG) by evaluating accuracy and identifying errors in the embedding and retrieval steps","https://imgix.datadoghq.com/img/about/presskit/logo-v/dd_vertical_white.png","https://www.datadoghq.com/product/llm-observability/",false,false,false,"GA;Observability;AIE","",""
"AIE",6,"AI Engineering related","Observability",23,"LLM Tracing and observability","Langfuse","24/03/2025","Open Source LLM Engineering Platform Traces, evals, prompt management and metrics to debug and improve your LLM application.","","https://langfuse.com/",true,false,false,"OSS;GA;Observability;AIE","",""
"AIE",6,"AI Engineering related","Observability",23,"LLM Tracing and observability","Nexos","24/03/2025","An AI orchestration platform for the agentic era Introducing nexos.ai — a powerful model gateway that delivers game-changing AI solutions. With advanced automation and intelligent decision making, nexos.ai helps simplify operations, boost productivity, and accelerate business growth.","","https://nexos.ai/",false,false,false,"GA;Observability;AIE","",""
"AIE",6,"AI Engineering related","Observability",23,"LLM Tracing and observability","Orq","05/04/2025","Orq.ai is the #1 AI engineering platform for product teams. Control GenAI at scale. No blind spots – no vibe checks.","https://cdn.brandfetch.io/idtBhDRr2x/theme/dark/idHU0tpP2L.svg?c=1bxid64Mup7aczewSAYMX&t=1724528854349","https://orq.ai/",false,false,false,"GA;Observability;AIE","",""
"AIE",6,"AI Engineering related","Observability",23,"LLM Tracing and observability","Pydantic Logfire","27/03/2025","Future-proof your observability.  Eliminate the need for multiple tools. Logfire offers native AI integrations—from LLM API calls to agent frameworks—plus comprehensive observability for any workload, AI or not.","https://avatars.githubusercontent.com/u/110818415?s=200&v=4","https://pydantic.dev/logfire",false,false,false,"GA;Observability;AIE","",""
"AIE",6,"AI Engineering related","Observability",23,"LLM Tracing and observability","Traceloop","29/03/2025","The only way to monitor LLMs Know when your LLM app is hallucinating or malfunctioning. Start deploying with confidence.","https://cdn.prod.website-files.com/664553b7af7a800a7911b9f0/6645625a714aff7d22659b81_32.png","https://www.traceloop.com/",false,false,false,"GA;Observability;AIE","",""
"AIE",6,"AI Engineering related","MCP",24,"MCP tools","Glama","29/03/2025","Open-Source MCP servers. Production-ready and experimental MCP servers that extend AI capabilities through file access, database connections, API integrations, and other contextual services.","https://glama.ai/logo.png","https://glama.ai/mcp/servers",false,false,false,"GA;MCP;AIE","",""
"AIE",6,"AI Engineering related","MCP",24,"MCP tools","MCP.so","29/03/2025","Find Awesome MCP Servers and Clients.The largest collection of MCP Servers.","","https://mcp.so/",false,false,false,"GA;MCP;AIE","",""
"AIE",6,"AI Engineering related","MCP",24,"MCP tools","Natoma","29/03/2025","Natoma's Hosted MCP Platform gives you a fast, easy, and intuitive way to connect AI agents and LLMs with your applications and data. Our platform removes the burden of complex API integrations, version management, and tedious server configurations. In a few short clicks, you can start using our cloud-hosted MCP servers to deploy agentic AI at scale.","https://docs.natoma.ai/~gitbook/image?url=https%3A%2F%2F3162272256-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Forganizations%252FonKs2ajkjODmpcJhLaOW%252Fsites%252Fsite_8eF9B%252Flogo%252Fq0gC8gjrAp7wxUw9gWJV%252Flogo-docs.png%3Falt%3Dmedia%26token%3Dd14cbb80-2075-45db-82f1-08372ab3d7fe&width=260&dpr=2&quality=100&sign=de435d86&sv=2","https://mcp.natoma.id/",false,false,false,"GA;MCP;AIE","",""
"AIE",6,"AI Engineering related","MCP",24,"MCP tools","Smithery","12/03/2025","Extend your language via Model Context Protocol providers.","https://smithery.ai/icon.svg?d16eab68faeeea71","https://smithery.ai/",false,false,false,"GA;MCP;AIE","",""
"AIE",6,"AI Engineering related","MCP",24,"MCP tools","hippycampus","10/04/2025","A LangChain-based CLI and MCP server that supports dynamic loading of OpenAPI specifications and integration with Langflow.","","https://github.com/cromwellian/hippycampus",true,false,true,"Verified;OSS;GA;MCP;AIE","",""
"AIE",6,"AI Engineering related","MCP",24,"MCP tools","mcp.run","29/03/2025","mcp.run is a registry of AI tools that can be developed by anyone and used inside any AI application. These tools give AI models and applications the capability to actually understand and affect the world in real-time.  Once you create an mcp.run account, you can install and configure tools from the registry into named bundles we call profiles. You only need to do this once, and your configured tools will follow you to any AI application you have connected to mcp.run.","https://docs.mcp.run/img/mcp.run-logomark.svg","https://mcp.run/",false,false,false,"GA;MCP;AIE","",""
"AIE",6,"AI Engineering related","MCP",24,"MCP tools","mcpt","29/03/2025","The MCP Generator is a CLI tool that generates an MCP server based on your company’s documentation & OpenAPI specification if available. It takes in your documentation and a OpenAPI spec and outputs an MCP server that can be used with any MCP client.","https://www.mcpt.com/favicon.ico","https://mintlify.com/docs/advanced/mcp/quickstart",false,false,false,"GA;MCP;AIE","",""
"AIE",6,"AI Engineering related","Browser",25,"Browser controlled tools","Browser Use","24/03/2025","Enable AI to control your browser. We make websites accessible for AI agents by extracting all interactive elements, so agents can focus on what makes their beer taste better.","https://browser-use.com/logo.svg","https://browser-use.com/",false,false,false,"GA;Browser;AIE","",""
"AIE",6,"AI Engineering related","Browser",25,"Browser controlled tools","Browserbase","24/03/2025","Browserbase is a platform for running headless browsers. If you’re building automations that need to interact with websites, fill out forms, or replicate users actions, Browserbase manages that infrastructure so you don’t have to maintain your own fleet of headless browsers.","https://www.browserbase.com/website/favicon/favicon-48x48.png","https://www.browserbase.com/",false,false,false,"GA;Browser;AIE","",""
"AIE",6,"AI Engineering related","Browser",25,"Browser controlled tools","Firecrawl","02/04/2025","Turn websites into: LLM-ready data , Power your AI apps with clean data crawled from any website. It's also open source. ","https://www.firecrawl.dev/favicon.ico","https://www.firecrawl.dev",true,false,false,"OSS;GA;Browser;AIE","",""
"AIE",6,"AI Engineering related","Browser",25,"Browser controlled tools","Skyvern","29/03/2025","Automate Browser-Based Workflows with AI Have mundane tasks on websites you repeatedly interact with? We can help","https://framerusercontent.com/images/5ogRD2M5bFMrte1IoP41nBDT0ro.png","https://www.skyvern.com/",true,false,false,"OSS;GA;Browser;AIE","",""
"AIE",6,"AI Engineering related","Browser",25,"Browser controlled tools","Superface","01/04/2025","Integrate external apps using function calling with connectors that deeply understand the underlying systems. We provide the UI, flow, and securely manage API keys and access tokens. Works with all LLMs and agentic frameworks.","https://framerusercontent.com/images/NX5IIq05l8xGvP5MuaAQ2xZliB8.svg","https://superface.ai/",false,false,false,"GA;Browser;AIE","",""
"AIE",6,"AI Engineering related","Proxy",26,"LLM Proxy and  Routers","Frosty AI","25/04/2025","Frosty AI is a multi-LLM routing and observability platform built for AI-native teams. It enables seamless routing of prompts across providers like OpenAI, Anthropic, Mistral, and more—without changing your application code. Frosty lets teams configure routing based on performance or cost and provides detailed analytics on latency, success rate, and token usage.","https://www.gofrosty.ai/frosty.png","https://www.gofrosty.ai/",false,false,false,"GA;Proxy;AIE","",""
